股票,市场,名称,行业,行业模型,核心指标,PE,PB,10年ROE,ROE波动,5年平均FCF,资产负债率,商誉占比,利息覆盖倍数,分红稳定性,5年营收CAGR,数据年数,缺失字段数,数据质量分,数据质量,杠杆风险,结果,分数,原因
BTBT,US,"Bit Digital, Inc. - Ordinary Share",Capital Markets,金融,杠杆、资产质量、资本约束,-,0.97,-32.8%,56.7%,-193806499.25,26.3%,1.7%,-27.10,未分红/不适用,52.1%,4,6,80,Medium,高,排除,0,金融行业需专项资产质量与资本约束分析；PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；高杠杆行业，需资产负债表专项分析；数据质量为Medium，筛选结果置信度中等
BTCS,US,BTCS Inc. - Common Stock,Capital Markets,金融,杠杆、资产质量、资本约束,-,0.72,-41.9%,88.2%,-4419791.50,35.0%,-,-8.48,未分红/不适用,113.6%,4,6,80,Medium,高,排除,0,金融行业需专项资产质量与资本约束分析；PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；高杠杆行业，需资产负债表专项分析；数据质量为Medium，筛选结果置信度中等
BTCT,US,BTC Digital Ltd. - Ordinary Shares,Computer Hardware,科技,营收增长、自由现金流、研发投入效率,-,0.30,-423.1%,860.0%,-30829785.93,2.9%,-,-40.44,未分红/不适用,-,4,0,80,Medium,低,排除,0,科技公司自由现金流为负；PB低但近5年出现亏损；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
BTDR,US,Bitdeer Technologies Group - Ordinary Shares,Software - Application,科技,营收增长、自由现金流、研发投入效率,-,4.00,-61.3%,104.3%,-876725750.00,69.1%,1.3%,1.71,未分红/不适用,23.0%,4,6,80,Medium,中,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数偏低；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BTM,US,Bitcoin Depot Inc. - Class A Common Stock,Capital Markets,金融,杠杆、资产质量、资本约束,-,1.14,41.0%,92.2%,27876500.00,91.3%,6.7%,1.49,未分红/不适用,-1.7%,4,6,80,Medium,高,排除,0,金融行业需专项资产质量与资本约束分析；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；利息覆盖倍数过低；高杠杆行业，需资产负债表专项分析；数据质量为Medium，筛选结果置信度中等
BTMD,US,Biote Corp. - Class A common stock,Medical Care Facilities,通用,ROE、现金流、资产负债率,4.76,-1.04,-14.6%,21.8%,19948000.00,146.8%,5.4%,4.43,未分红/不适用,5.2%,4,6,80,Medium,低,排除,0,PB低但近5年出现亏损；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；资产负债率过高；数据质量为Medium，筛选结果置信度中等
BTOC,US,Armlogi Holding Corp. - common stock,Integrated Freight & Logistics,通用,ROE、现金流、资产负债率,-,0.69,7.9%,49.1%,718585.75,85.3%,-,-22.67,未分红/不适用,50.3%,4,6,80,Medium,中,排除,0,PB低但近5年出现亏损；10年ROE波动较大；10年净利润波动较大；近5年自由现金流多次为负；资产负债率过高；利息覆盖倍数过低；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BTOG,US,Bit Origin Limited - Class A Ordinary Shares,Financial Data & Stock Exchanges,通用,ROE、现金流、资产负债率,-,0.47,23.9%,1031.1%,-14707425.00,-,-,-,未分红/不适用,-,4,6,80,Medium,未知,排除,0,PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；数据质量为Medium，筛选结果置信度中等
BTQ,US,BTQ Technologies Corp. - Common Stock,Software - Infrastructure,科技,营收增长、自由现金流、研发投入效率,-,19.64,-219.7%,246.7%,-8988147.00,6.4%,-,-,未分红/不适用,-,3,12,60,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；数据质量为Medium，筛选结果置信度中等
BTTC,US,Black Titan Corp - Ordinary Shares,-,通用,ROE、现金流、资产负债率,42.67,0.74,18.4%,16.4%,153470.00,64.9%,-,16.10,未分红/不适用,3.7%,4,0,80,Medium,低,排除,30,PB低但近5年出现亏损；10年ROE波动较大；10年净利润波动较大；数据质量为Medium，筛选结果置信度中等
BULL,US,Webull Corporation - Class A Ordinary Shares,Software - Application,科技,营收增长、自由现金流、研发投入效率,-,3.76,-0.1%,2.5%,286907384.50,73.8%,0.8%,9.28,未分红/不适用,13.7%,4,0,80,Medium,中,排除,15,10年净利润波动较大；长期ROE低于5%；资产负债率偏高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BUSE,US,First Busey Corporation - Common Stock,Banks - Regional,银行,不良率、拨备覆盖、资本充足率,10.76,0.93,8.6%,2.4%,167361250.00,86.4%,2.1%,-,未分红/不适用,16.9%,4,6,80,Medium,中,排除,30,银行需补充不良率/拨备/资本充足率专项数据；资产负债率过高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BUUU,US,BUUU Group Limited - Class A Ordinary Share,Specialty Business Services,通用,ROE、现金流、资产负债率,-,310.75,65.7%,0.0%,98268.00,48.1%,-,41.98,未分红/不适用,64.2%,2,0,40,Low,低,数据不足,0,数据年数不足，无法进行可靠筛选
BVC,US,BitVentures Limited - Ordinary Share,Software - Application,科技,营收增长、自由现金流、研发投入效率,-,294.48,-28.2%,58.4%,7343990.13,84.7%,-,-11.54,未分红/不适用,-57.5%,4,0,80,Medium,中,排除,0,科技公司营收增长转负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；资产负债率偏高；利息覆盖倍数过低；近5年营收明显下滑；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BVFL,US,"BV Financial, Inc. - Common Stock",Banks - Regional,银行,不良率、拨备覆盖、资本充足率,14.79,0.89,7.7%,2.1%,14622500.00,79.9%,1.6%,-,未分红/不适用,3.9%,4,6,80,Medium,中,需专项分析,40,银行需补充不良率/拨备/资本充足率专项数据；长期ROE偏低但PE不低；资产负债率偏高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BVS,US,Bioventus Inc. - Class A Common Stock,Medical Devices,通用,ROE、现金流、资产负债率,25.88,3.80,-37.7%,43.0%,25716750.00,66.6%,1.1%,1.97,未分红/不适用,3.5%,4,6,80,Medium,中,排除,0,10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；利息覆盖倍数偏低；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BWB,US,"Bridgewater Bancshares, Inc. - Common Stock",Banks - Regional,银行,不良率、拨备覆盖、资本充足率,10.34,1.10,9.8%,2.7%,43668000.00,90.4%,0.2%,-,未分红/不适用,1.6%,4,6,80,Medium,中,排除,30,银行需补充不良率/拨备/资本充足率专项数据；资产负债率过高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BWEN,US,"Broadwind, Inc. - Common Stock",Specialty Industrial Machinery,通用,ROE、现金流、资产负债率,16.61,1.34,0.6%,15.2%,-2158250.00,43.2%,-,2.57,未分红/不适用,-3.7%,4,6,80,Medium,低,排除,15,10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；利息覆盖倍数偏低；数据质量为Medium，筛选结果置信度中等
BWFG,US,"Bankwell Financial Group, Inc. - Common Stock",Banks - Regional,银行,不良率、拨备覆盖、资本充足率,10.23,1.27,11.2%,5.3%,41011000.00,91.0%,0.1%,-,未分红/不适用,3.5%,4,6,80,Medium,中,排除,30,银行需补充不良率/拨备/资本充足率专项数据；资产负债率过高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BWIN,US,"The Baldwin Insurance Group, Inc. - Class A Common Stock",Insurance Brokers,保险,偿付能力、久期缺口、投资收益质量,-,1.99,-8.2%,5.4%,-26078000.00,71.9%,39.3%,-,未分红/不适用,15.4%,4,6,80,Medium,中,排除,0,保险需补充偿付能力/久期缺口专项数据；10年内亏损年份过多；长期ROE低于5%；近5年自由现金流多次为负；资产负债率偏高；商誉占比偏高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BWMN,US,Bowman Consulting Group Ltd. - Common Stock,Engineering & Construction,周期,利润波动、ROE波动、资本开支周期,53.03,2.25,1.5%,4.1%,17927750.00,55.0%,29.9%,-,未分红/不适用,23.3%,4,6,80,Medium,低,排除,15,周期行业利润弹性过大；10年净利润波动较大；长期ROE低于5%；商誉占比偏高；数据质量为Medium，筛选结果置信度中等
BYAH,US,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",Household & Personal Products,科技,营收增长、自由现金流、研发投入效率,-,0.22,-91.7%,347.7%,601551.25,32.9%,-,-587416.24,未分红/不适用,9.6%,4,6,80,Medium,低,排除,0,PB低但近5年出现亏损；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
BYFC,US,Broadway Financial Corporation - Class A Common Stock,Banks - Regional,银行,不良率、拨备覆盖、资本充足率,-,0.85,-1.3%,5.5%,3376333.33,80.5%,0.0%,-,未分红/不适用,0.8%,4,6,80,Medium,中,排除,0,银行需补充不良率/拨备/资本充足率专项数据；PB低但近5年出现亏损；10年净利润波动较大；长期ROE低于5%；资产负债率偏高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
BYND,US,"Beyond Meat, Inc. - Common stock",Packaged Foods,消费,ROE、毛利率稳定性、分红稳定性,-,-17.49,-4395.6%,8973.0%,-194749000.00,100.2%,-,16.62,未分红/不适用,-13.0%,4,6,80,Medium,低,排除,0,消费公司长期ROE不够突出；PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；资产负债率过高；近5年营收增长偏弱；数据质量为Medium，筛选结果置信度中等
BYRN,US,"Byrna Technologies, Inc. - Common Stock",Aerospace & Defense,通用,ROE、现金流、资产负债率,14.39,1.77,0.4%,21.9%,-3480750.00,22.2%,2.7%,-,未分红/不适用,35.0%,4,6,80,Medium,低,排除,30,10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；数据质量为Medium，筛选结果置信度中等
BYSI,US,"BeyondSpring, Inc. - Ordinary Shares",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,-1.84,168.0%,260.9%,-20311250.00,192.5%,-,-,未分红/不适用,-,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；近5年自由现金流多次为负；资产负债率过高；数据质量为Medium，筛选结果置信度中等
BZAI,US,"Blaize Holdings, Inc. - Common Stock",Software - Application,科技,营收增长、自由现金流、研发投入效率,-,5.53,-80.6%,305.8%,-43060835.25,61.8%,-,-,未分红/不适用,115.9%,4,0,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；数据质量为Medium，筛选结果置信度中等
BZFD,US,"BuzzFeed, Inc. - Class A Common Stock",Internet Content & Information,科技,营收增长、自由现金流、研发投入效率,-,1.39,-78.3%,48.1%,-28297750.00,73.4%,7.0%,-8.97,未分红/不适用,-17.2%,4,6,80,Medium,中,排除,0,科技公司营收增长转负；科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；资产负债率偏高；利息覆盖倍数过低；近5年营收明显下滑；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
CAAS,US,"China Automotive Systems, Inc. - Ordinary Share",Auto Parts,通用,ROE、现金流、资产负债率,3.29,0.35,9.2%,1.9%,15594750.00,55.0%,-,37.08,未分红/不适用,13.1%,4,6,80,Medium,低,通过,85,数据质量为Medium，筛选结果置信度中等
CABA,US,"Cabaletta Bio, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,3.24,-76.3%,52.7%,-81452750.00,32.1%,-,-82.76,未分红/不适用,-,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
CABR,US,"Caring Brands, Inc. - Common Stock",Drug Manufacturers - Specialty & Generic,通用,ROE、现金流、资产负债率,-,6.90,-97.7%,181.0%,-,10.1%,-,-,未分红/不适用,-54.6%,3,0,60,Medium,低,排除,0,10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年营收明显下滑；数据质量为Medium，筛选结果置信度中等
CAC,US,Camden National Corporation - Common Stock,Banks - Regional,银行,不良率、拨备覆盖、资本充足率,10.11,1.13,10.4%,2.2%,70361750.00,90.0%,2.2%,-,未分红/不适用,10.5%,4,6,80,Medium,中,排除,30,银行需补充不良率/拨备/资本充足率专项数据；资产负债率过高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
CACC,US,Credit Acceptance Corporation - Common Stock,Credit Services,通用,ROE、现金流、资产负债率,13.11,3.76,22.8%,9.0%,1156125000.00,82.3%,-,-,未分红/不适用,7.9%,4,6,80,Medium,中,警惕,70,资产负债率偏高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
CADL,US,"Candel Therapeutics, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,9.42,-123.4%,117.7%,-33338500.00,58.5%,-,-17.02,未分红/不适用,-,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
CAEP,US,"Cantor Equity Partners III, Inc. - Class A Ordinary Shares",Shell Companies,通用,ROE、现金流、资产负债率,73.47,-73.47,-30.5%,105.7%,-,0.7%,-,-,未分红/不适用,-,4,0,80,Medium,低,排除,0,PB低但近5年出现亏损；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；数据质量为Medium，筛选结果置信度中等
CAI,US,"Caris Life Sciences, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,7.26,8.6%,13.9%,-203282000.00,48.7%,1.7%,-0.20,未分红/不适用,46.5%,4,0,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；近5年自由现金流多次为负；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
CAKE,US,The Cheesecake Factory Incorporated - Common Stock,Restaurants,通用,ROE、现金流、资产负债率,17.09,6.32,29.0%,9.6%,93722000.00,86.6%,0.0%,16.59,未分红/不适用,4.3%,4,6,80,Medium,中,排除,45,资产负债率过高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
